,smiles,value
382,O=C(c1cccc(CNc2ccc3nccnc3n2)c1)N1CCCCC1,False
394,O=C(CC1CCN(c2ncc(Cl)cn2)CC1)N1CCOCC1,False
409,Cc1nc(Cn2ncc3ccccc3c2=O)cs1,False
443,O=C1CN(C(=O)c2cccc(Oc3cccc(C(F)(F)F)c3)c2)CCN1,False
501,O=C(Cc1csc(-c2ccccn2)n1)NC1CCCCCC1,False
608,CNC(=O)CC1CCN(c2ncccn2)CC1,False
618,c1ccc2c(c1)CN(c1cnc3ccccc3n1)CCN2,False
631,O=c1[nH]c2ccccc2n1C1CCN(Cc2nnsc2Cl)CC1,True
638,c1ccc(-c2n[nH]c(C3CCN(c4cnc5ccccc5n4)CC3)n2)cc1,True
641,COc1ccc(-c2nc(CC(N)=O)sc2C)cc1.Cl,False
663,CCc1nnc(NC(=O)Cc2c(C)noc2C)s1,False
721,O=C(Nc1nncs1)c1cccnc1,False
792,CN(C(=O)C1CCN(c2ncccn2)CC1)C1CCCCCCC1,False
793,CCS(=O)(=O)N1CCC(C(=O)N(C)C2CCCCCCC2)CC1,False
822,O=C(CN1CCc2ccccc21)N1CCC(c2nc3ccccc3[nH]2)CC1,False
823,O=c1[nH]c2ccccc2n1C1CCN(CCc2ccccn2)CC1,False
824,CC1Cc2ccccc2N1C(=O)CN1CCC(n2c(=O)[nH]c3ccccc32)CC1,False
843,CC(C)c1csc(NC(=O)C2CCN(c3ncccn3)CC2)n1,False
895,Cc1cccc2sc(NC(=O)C(C)(C)C)nc12,False
904,c1ccc(Cc2nnc(NC3CCOCC3)s2)cc1,False
968,O=C(CSc1nnc(-c2cccs2)[nH]1)N1CCCCCC1,False
978,COc1ccc(F)cc1CN1CCC(n2c(=O)[nH]c3ccccc32)CC1,False
979,O=c1[nH]c2ccccc2n1C1CCN(CCOc2ccccc2)CC1,False
985,CC(C)c1noc(CN2CCC(n3c(=O)[nH]c4ccccc43)CC2)n1,False
991,CC(C)(C)C(=O)Nc1nnc(Cc2ccccc2)s1,False
1038,O=C(Cc1ccc2ccccc2c1)NCCc1nc2ccccc2[nH]1,False
1054,O=C1CN(C(=O)c2ccc(F)cc2)CCN1,False
1131,O=C(CN1CCC(c2ccccc2)CC1)N1CCNC1=O,False
1234,CCOC1CCN(C(=O)Cn2c(=O)[nH]c3ccccc32)CC1,False
1242,CCN1CCc2ncnc(N3CCNc4ccccc4C3)c2C1,False
1245,O=C(O)CCC(=O)Nc1ccccc1-c1nc2ccccc2[nH]c1=O,False
1248,O=C(CN1CCc2ccccc21)N1CCNC1=O,False
1262,O=C(CN1CCCc2ccc(F)cc21)N1CCNC1=O,False
1265,CCOC(=S)SCC(=O)Nc1nc(-c2ccc(C3CCCCC3)cc2)cs1,True
1274,Cc1ccccc1COC1CN(C(=O)Cn2c(=O)[nH]c3ccccc32)C1,False
1293,NC(=O)CC1CCN(c2ncccn2)CC1,False
1310,O=C(Nc1nc2ccccc2[nH]1)C1CCCCC1,True
1311,O=C(Nc1nc2ccccc2[nH]1)c1ccncc1,True
1331,Cn1ncc2c1CCc1sc(NC(=O)c3cccnc3)nc1-2,False
1359,Cc1ccc2[nH]c(C3CCN(C)CC3)nc2c1,False
1361,O=c1[nH]c2ccccc2n1C1CCN(Cc2nc(-c3ccsc3)no2)CC1,True
1362,CC(c1nnc(-c2cccs2)o1)N1CCC(n2c(=O)[nH]c3ccccc32)CC1,False
1363,O=C(CN1CCC(n2c(=O)[nH]c3ccccc32)CC1)N1CCc2ccccc21,False
1397,Cc1oc(C)c(C(=O)N2CCNC(=O)C2)c1Br,False
1402,CNC(=O)Cc1nc(-c2cncc(C)c2)cs1,False
1427,O=C(NC1CCCCCC1)c1ccc(CSc2nc3ccccc3[nH]2)cc1,True
1444,c1cnc(N2CC(c3nc4ccccc4[nH]3)C2)nc1,False
1468,CCc1nnc(NC(=O)c2ccc3cc(OC)ccc3n2)s1,True
1472,O=C(CC(=O)N1CCCC1)N1CCCC1,False
1484,NC(=O)c1ccc(Oc2ccc(C(=O)N3CCCCCC3)cc2)cc1,False
1489,Cc1ccc(-c2nc(CC(=O)NCCC(C)C)cs2)cc1,True
1519,O=C(Nc1nccs1)C1CCN(C(=O)CN2CCc3ccccc32)CC1,False
1531,O=C(CSc1ccc(F)cc1)N1CCCC1,False
1532,O=C(c1ccc(F)cc1)N1CCN(CC(=O)N2CCCC2=O)CC1,False
1546,COc1ccc(CN2CCC(n3c(=O)[nH]c4ccccc43)CC2)cc1F,False
1547,CCN(CC)CC(=O)N1CCC(n2c(=O)[nH]c3ccccc32)CC1,False
1575,O=c1[nH]c2ccccc2n1C1CCN(CCc2ccncc2)CC1,False
1580,Cc1ccc(C(=O)Nc2ccccc2C#N)cc1,False
1583,CN(C)c1cccc(C2CCN(c3ncccn3)CC2)n1,False
1598,CCCN1CCCN(C(=O)c2nc3ccccc3[nH]2)CC1,False
1622,CS(=O)(=O)CCN1CCC(n2c(=O)[nH]c3ccccc32)CC1,False
1623,O=c1[nH]c2ccccc2n1C1CCN(S(=O)(=O)Cc2ccccc2)CC1,True
1624,CCc1nnc(CN2CCC(n3c(=O)[nH]c4ccccc43)CC2)o1,False
1625,CC1CC1C(=O)N1CCC(n2c(=O)[nH]c3ccccc32)CC1,False
1626,O=c1[nH]c2ccccc2n1C1CCN(c2ncnc3sccc23)CC1,True
1627,O=C(CSCCCn1c(=O)[nH]c2ccccc21)N1CCCCC1,False
1628,CCOC(C)C(=O)N1CCC(n2c(=O)[nH]c3ccccc32)CC1,False
1629,O=C1CCCN1CCCN1CCC(n2c(=O)[nH]c3ccccc32)CC1,False
1637,CC(C)[C@@H](C(=O)Nc1nc2ccccc2[nH]1)N1Cc2ccccc2C1=O,False
1653,CC(Oc1ccc(Cl)cc1)C(=O)N1CCC(n2c(=O)[nH]c3ccccc32)CC1,False
1661,C[C@@H](CN1CCC(n2c(=O)[nH]c3cc(Cl)ccc32)CC1)NC(=O)c1ccc2ccccc2c1,True
1681,O=C(C1CC1c1ccc(F)cc1)N1CCC(n2c(=O)[nH]c3ccccc32)CC1,False
1682,O=C(C1CC1c1ccccc1F)N1CCC(n2c(=O)[nH]c3ccccc32)CC1,False
1725,CC(c1ccccc1)N1CC(C(=O)N2CCC(n3c(=O)[nH]c4ccccc43)CC2)CC1=O,False
1740,O=C1C(N2CCC(n3c(=O)[nH]c4ccccc43)CC2)CCN1c1ccccc1,False
1754,O=c1[nH]c2ccccc2n1C1CCN(Cc2nnc(-c3cc4c(s3)CCCC4)o2)CC1,True
1769,C[C@H](C(=O)Nc1nc2ccccc2[nH]1)N1Cc2ccccc2C1=O,False
1828,O=C(Nc1nncs1)c1ccc(N2CCC3(CCCCC3)C2)nc1,True
1834,COc1ccc2nc(C(=O)Nc3cnc4c(cnn4C(C)C)c3)ccc2c1,True
1835,Cc1cccc2sc(NC(=O)c3cccnc3)nc12,True
1849,COc1ccc(-c2csc(CC(N)=O)n2)cc1,False
1862,Cc1ccc(-c2csc(CC(N)=O)n2)cc1C,False
1890,Cc1ccc2[nH]c(C3CN(C(=O)Cc4cccc5ccccc45)C3)nc2c1,True
1900,Cc1ccc(-c2nc(CN3C(=O)C(=O)N(C4CCCC4)C3=O)cs2)cc1,True
1912,CSCC(=O)Nc1nc(-c2ccc(C3CCCCC3)cc2)cs1,True
1930,O=C(Nc1nc(-c2cccnc2)cs1)C1CCCCC1,True
1937,CCC(Oc1ccccc1)C(=O)Nc1nc2ccccc2[nH]1,False
1941,O=C(Nc1nc2ccccc2[nH]1)c1ccc(-c2ccccc2)cc1,True
1958,O=C(Nc1nc2ccccc2[nH]1)C1CCCO1,False
1982,O=C(Nc1nc2ccccc2[nH]1)C1CC(=O)N(c2cccc(C(F)(F)F)c2)C1,True
1984,O=C(O)Cc1nc2ccccc2[nH]1,False
1999,c1ccc2nc(N3CCC(c4nc5ccccc5[nH]4)CC3)cnc2c1,True
2045,CN(C)C(=O)Cc1nc(-c2cc3cc(Cl)ccc3o2)cs1,True
2,CC(C)(Oc1ccc(-c2cnc(N)c(-c3ccc(Cl)cc3)c2)cc1)C(=O)O,False
1892,C=CC(=O)N1CCC[C@@H](n2nc(-c3cccc(C(=O)Nc4ccc(C(C)C)c(C)c4)c3)c3c(N)ncnc32)C1,True
4,C=CC(=O)N1CCC[C@@H](n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1,True
69,NCCN1CCN(C/C=C/C(=O)N2CCC[C@@H](n3nc(-c4ccc(Oc5ccccc5)cc4)c4c(N)ncnc43)C2)CC1,False
11,C=CC(=O)N1CCC(CNc2ncnc(N)c2-c2ccc(Oc3ccccc3)cc2)CC1,False
18,CC#CC(=O)N1CC[C@@H](n2c(=O)n(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1,False
19,C=CC(=O)N1CCC[C@H](n2c(=O)n(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1,False
20,CC(C)(C=C(C#N)C(=O)N1CCC[C@@H](n2nc(-c3ccc(Oc4ccccc4)cc3F)c3c(N)ncnc32)C1)N1CCN(C2COC2)CC1,False
21,CC#CC(=O)N1CC[C@@H](n2cc(-c3ccc(Oc4c(F)cccc4F)cc3)c3c(N)n[nH]c(=O)c32)C1,True
30,Nc1ncnc2c1c(-c1ccc(Oc3ccccc3)cc1)nn2[C@@H]1CCCNC1,False
9,C=CC(=O)N1C[C@H](Nc2ncnc3[nH]ccc23)CC[C@@H]1C,False
12,Nc1n[nH]cc1-c1cc(Cl)ccc1Oc1cc(F)c(S(=O)(=O)Nc2cscn2)cc1Cl,False
14,Cn1cc(-c2cn3nccc3c(-c3cnn([C@]4(CC#N)C[C@@H](C#N)C4)c3)n2)cn1,True
16,N#CC[C@H](C1CCCC1)n1cc(-c2ncnc3[nH]ccc23)cn1,False
2044,N#CCC1(n2cc(-c3ncnc4[nH]ccc34)cn2)CNC1,False
1333,O=C(c1cccc(N2CCNC2=O)c1)N1CCc2ccccc2C1,False
23,COc1ccccc1-c1cc(NC(=O)c2cccc(N3CCNC3=O)c2)[nH]n1,True
25,O=C(Nc1cccc(-c2nncn2C2CC2)c1)c1cc(-n2cnc(C3CC3)c2)ccn1,False
26,Fc1ccccc1-c1c[nH]nc1C1CCCN1Cc1ccc2ncccc2c1,False
27,Cc1nccc(-c2cn(Cc3ccccc3)c3cnccc23)n1,False
28,CCc1nc(C)cn2nc(-c3cc(=O)n4cc(C5CCN(C)CC5)cc(C)c4n3)cc12,False
31,Cc1nnc(CN(C)CC(C)Oc2ccc(Cl)c(Cl)c2)n1C,False
34,Cc1ncc(CN2CC[C@@H](Nc3cncc(Cl)n3)[C@@H](C)C2)s1,False
1658,CCc1cnc(CCNc2cncc(Cl)n2)s1,False
36,CCc1nc2c(C)cc(N3CCN(CC(=O)N4CC(O)C4)CC3)cn2c1N(C)c1nc(-c2ccc(F)cc2)c(C#N)s1,False
41,O=C1CN(c2ccc(Nc3nccc(C(F)(F)F)n3)cn2)CCN1,False
1594,CC(=O)N1CCc2cc(Nc3nccc(C(F)(F)F)n3)ccc21,True
45,C[C@H]1CN(C(=O)CC(c2ccccc2)c2ccccc2)C[C@@H](C)O1,False
46,CN1[C@H]2CC[C@@H]1C[C@@H](OC(c1ccccc1)c1ccccc1)C2,False
48,OC[C@H](Nc1cncc(-c2ccc3[nH]ncc3n2)c1)c1ccccc1,False
51,CC(=O)N1CCN(c2nc(C(F)(F)F)nc3sc(C)c(C)c23)CC1,False
53,c1ccc(Oc2cccc(CN(CCN3CCOCC3)Cc3cccnc3)c2)cc1,False
1398,COc1ccc(-c2ccc(CN(CCN(C)C)Cc3ccncc3)cc2)cc1,False
959,COc1ccc(-c2ccc(CN(CCN3CCOCC3)Cc3cccnc3)cc2)cc1,False
54,COc1ccc([C@H]2CN(C(C)=O)[C@@H]3CCCN(Cc4cccc(F)c4)[C@H]23)cc1,False
55,Cc1c(C(=O)NCCCN(C)C)sc2ncnc(Nc3ccc(F)cc3OC(C)C)c12,False
57,Nc1ncc(C(=O)NC2CN(C(=O)C3CC3)C2)c2ccc(-c3cccc(F)c3)nc12,True
58,CC1(C)CC(Oc2ccc(-c3ccc(-c4cn[nH]c4)cc3O)nn2)CC(C)(C)N1,False
59,Cc1nnc(-c2ccc3occ(-c4ccc(S(C)=O)cc4)c3c2)o1,False
62,O=C(CCNC(=O)c1ccc(OC(F)(F)F)cc1)N[C@@H]1CCCc2ccccc21,True
63,O=S(=O)(c1cccc2cnccc12)N1CCCNCC1,False
64,C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C)CC4)cc3)nc3ccoc23)c1,False
85,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(OCCOC)cc3)ncc2F)c1,True
2094,C=CC(=O)Nc1cccc(Sc2nc(Nc3ccc(N4CCN(C)CC4)cc3)ncc2Cl)c1,True
68,CCN(C/C=C\c1ccc(C2CCCCC2)c(Cl)c1)C1CCCCC1,True
312,CC(=O)NC1CCN(Cc2cccc(-c3cccnc3)c2)CC1,False
1448,COc1ccccc1-c1ccc(CC2(C(=O)NC3CC3)CCOCC2)cc1,False
73,CNC(=O)C1(Cc2ccc(-c3ccncc3)cc2)CCN(Cc2cccc(F)c2)C1,False
1137,COc1cccc(CN2CCN(C(=O)Cc3ccc(C)cc3)[C@@H](C)C2)c1,False
339,NC(=O)C1(Cc2ccc(-c3cccnc3)cc2)CCN(Cc2cccc(Cl)c2)CC1,False
755,C=CCNC(=O)C1(Cc2ccc(-c3ccccc3)cc2)CCN(C(=O)c2cccnc2)CC1,True
1492,CCC(C)(C)NC(=O)C1(Cc2ccc(-c3cc(F)ccc3OC)cc2)CCOCC1,False
1783,NC(=O)C1(Cc2ccc(-c3ccncc3)cc2)CCN(C(=O)Cc2cccc(F)c2)CC1,False
1528,O=C(NCc1ccc(F)cc1)C1(Cc2ccc(-c3cccnc3)cc2)CCOCC1,False
634,c1cc(CN2CCC(c3ccn[nH]3)CC2)ccn1,False
1436,Cc1cccc(NC2CCN(Cc3ccncc3)CC2)n1,False
861,COc1cccc(CN2CCC(Cc3ccc(-c4cccnc4)cc3)(C(N)=O)CC2)c1,False
86,C=CC(=O)N(C)CCOc1c(N)ncnc1-c1cc(F)cc(NC(=O)c2ccc(C3CC3)cc2F)c1C,False
88,CC(=O)NCCNc1cc(Cl)nn2c(-c3cccc(S(=O)(=O)N(C)C)c3)c(C)nc12,False
95,Cc1ccccc1-c1nc(Cn2ccnc2C(C)C)c(C)o1,False
96,CCc1nc2cc(-c3c(OC)cccc3OC)ccc2o1,False
99,Cc1nnc(NCCc2ccc3c(c2)OCO3)c(C#N)c1C,False
101,Cc1cc(CN(C)Cc2cscn2)no1,False
102,Cc1occc1C(=O)NCC(=O)Nc1nc2cc(Cl)ccc2n1C,False
104,c1ccc(-c2noc(NC3CC3)n2)cc1,False
637,c1ccc(-c2noc(NCC3CCC3)n2)cc1,False
1005,Fc1ccccc1CNc1nc(-c2ccccc2)no1,True
106,CCN(CC)Cc1ccc2cc(COC(=O)Nc3ccc(C(=O)NO)cc3)ccc2c1,False
109,O=C(CSc1nccn1C1CC1)Nc1c(Cl)cc(Cl)cc1C(=O)O,True
113,O=C(CSc1nc2nc(O)cc(O)c2s1)c1ccc(-c2ccccc2)cc1,True
115,CN(C)c1ccc2c(c1)OCCN2C(=O)NCc1cccnc1,False
117,CCCOc1ccccc1C(=O)N1CC(Oc2cccc(OC)c2)C1,False
119,COc1ccc(CCNCc2ccc(-c3ccccc3)o2)cc1OC,False
120,CSCC(=O)N1CCN(C(=O)CSC)C2(CCCCC2)C1,False
125,Cc1cc(OCC(=O)N(C)C2CCCCCCC2)no1,False
126,CC(C)CNc1nnc(SCc2ccncc2)s1,False
128,Cc1nn(-c2ccc(C(=O)O)cc2C#Cc2ccccc2)c(C)c1C,False
1520,O=C1Nc2ccccc2O[C@H]2C[C@@H]1N(Cc1cccnc1)C2,False
131,O=C1Nc2ccccc2O[C@H]2C[C@@H]1N(CC1CC1)C2,False
1784,CC(=O)Nc1ccc(O)cc1,False
851,CCN(CC)C(=O)c1ccc(NC(C)=O)cc1,False
133,CC(=O)Nc1ccc2nc(C)cc(O)c2c1,False
137,CN(CC#N)C(=O)c1cccc(CN2CCCC2)c1,False
955,CN(Cc1ccccc1N1CCCC1)C(=O)c1cccc(Cn2ccnc2)c1,False
138,Cc1cc2nc(CCC(=O)N3CCC(c4ccc(C(=O)N(C)C)c(N)n4)CC3)[nH]c2cc1C,False
402,CN(C)[C@@H]1CN(C(=O)c2cc3ccc(F)cc3[nH]2)C[C@H]1O,False
139,O=C(c1cc2ccccc2[nH]1)N1C[C@@H](O)[C@H](N2CCOCC2)C1,False
361,COc1ccc(F)c(CN2CCC(Cc3noc(C)n3)CC2)c1,False
146,COc1ccc(CN2CCC(c3nc(C(C)C)no3)CC2)c(F)c1,False
1017,COc1ccc(-c2nc(CN3CCC[C@H](O)C3)no2)cc1,False
259,CCCn1cc(C(=O)N2CCC(c3n[nH]cc3C(=O)N3CCOCC3)CC2)cn1,False
150,CCCn1cc(C(=O)N2CCC(c3n[nH]cc3C(=O)N(C)Cc3ccccc3)CC2)cn1,False
151,c1ccc(CO[C@@H]2CCC[C@H]2n2cc(-c3nccs3)nn2)cc1,False
152,Cc1cc(C(=O)N(C)Cc2ccc(Br)cc2)no1,False
521,Cc1cc(C(=O)N(C)Cc2ccsc2)no1,False
1476,Cc1cc(C)nc(-n2nc(C)c(CC(=O)NC3CCCCCC3)c2C)n1,False
158,Cc1cc(C)nc(N(C)CC(=O)NC2CC2)n1,False
161,NS(=O)(=O)OC[C@@H]1C[C@@H](n2ccc3c(N[C@H]4CCc5ccccc54)ncnc32)C[C@@H]1O,False
163,Cc1cc(OCc2ncc(C(C)(C)C)o2)nn1C,False
649,Cc1noc(NCc2cccc(-c3cccnc3)c2)n1,False
164,Clc1cccc(CNc2nc(C3CC3)no2)c1,False
1217,CCN(CC)CCCNc1ncc(-c2cc(C)no2)c(-c2ccco2)n1,False
165,Cc1ccc(-c2nc(NCc3ccco3)ncc2-c2cc(C)no2)cn1,False
167,COc1nc(C)nc(N(C)Cc2nccs2)c1C,False
1924,O=c1c(=O)n(-c2ccc(F)c(F)c2)ccn1Cc1ccccc1Cl,True
1925,Cc1ccc(Cn2ccn(-c3ccc(F)c(F)c3)c(=O)c2=O)cc1,True
1799,N#Cc1ccc(COc2cnc3ccccc3n2)cc1,True
903,O=C(NCC1=CCCN(Cc2cc(F)ccc2Cl)C1)c1ccco1,False
653,CN(Cc1cccc(C#N)c1)Cc1cnn(C)c1,False
2061,N#Cc1ccc(COc2ccccc2C#N)cc1,True
2064,O=C1NC2(CCCC2)C(=O)N1Cc1ccccc1F,False
2067,CC(C)(C)c1noc(COc2ccccc2C#N)n1,False
1431,CN(Cc1cccc(C#N)c1)c1cnc2ccccc2n1,False
283,N#Cc1ccc(OCCn2cccn2)cc1,False
1568,N#Cc1cccc(CN2CCN(CCO)CC2)c1,False
544,N#Cc1cc(F)c(N2CCN(CCO)CC2)c(F)c1,False
1572,N#CCN1CCCN(Cc2ccc(C#N)cc2)CC1,False
169,CN(Cc1cccc(C#N)c1)Cc1ccccc1C#N,False
1707,Cc1ccc2oc([C@H]3CCN(Cc4ccc(C#N)cc4)C3)nc2c1,True
1325,COc1ccccc1OC1CCN(Cc2ccccc2C#N)CC1,False
1839,Cc1cc2ccccc2n1CC(=O)N(C)Cc1cnn(C)c1,False
821,CN(Cc1cnn(C)c1)C(=O)c1ccccc1-c1ccccc1C#N,False
440,CN(CCc1ccccn1)c1cnc2ccccc2n1,False
447,Cc1ccc(CN2CC[C@H](c3nnc(-c4ccccc4F)o3)C2)o1,False
192,Cc1cccn(Cc2cccc(F)c2)c1=O,False
711,Cc1cccn(Cc2cccc(C#N)c2)c1=O,False
1353,N#Cc1cccc(CN2CCOC[C@H](Oc3ccccc3)C2)c1,False
970,COc1ccccc1-c1nnc([C@H]2CCN(Cc3ccccc3C)C2)o1,False
971,Cc1ccc2oc([C@H]3CCN(Cc4cccs4)C3)nc2c1,False
1365,N#Cc1ccccc1OCc1csc(-c2ncccn2)n1,False
215,N#Cc1cccc(CN2CCC=C(CNC(=O)c3cccs3)C2)c1,False
1752,N#Cc1cccc(CN2CCOC[C@H](O)C2)c1,False
473,CN(Cc1ccc2c(c1)OCO2)Cc1ccccc1C#N,False
1369,Cc1ccc(-c2nnc([C@H]3CCN(Cc4cc5ccccc5o4)C3)o2)cc1,False
2011,N#Cc1ccccc1OCn1nnc2ccccc2c1=O,True
1371,O=C(O)c1ccc(CN2CC[C@H](c3nc4cc(Cl)ccc4o3)C2)cc1,False
733,N#Cc1ccc(CN2CC(n3cccn3)C2)cc1,False
862,Cc1cccn(Cc2cccnc2)c1=O,False
2146,CN(Cc1cccc(C#N)c1)C(=O)CC(C)(C)C,False
873,Cc1cccn(Cc2ccccc2F)c1=O,False
875,CN(Cc1ccccn1)c1nc2ccccc2o1,False
757,COCC(=O)N1CC[C@H](c2nnc(-c3ccc(C)cc3)o2)C1,False
247,CCn1cc(C2CCN(Cc3ccc(C#N)cc3)CC2)cn1,False
205,Cc1nc(C2(NCc3cccc(C#N)c3)CCCC2)no1,False
1954,CNC(=O)c1ccc2c(c1)NC(=O)/C2=C(\Nc1cccc(CN(C)C)c1)c1ccccc1,True
207,CN(C)Cc1cccc(N/C(=C2\C(=O)Nc3cc(C(=O)N(C)C)ccc32)c2ccccc2)c1,False
210,O=C(O)c1ccc(N2CCCC2)c(F)c1,False
212,Cc1cc(NC(=O)C2CCOCC2)sn1,False
1673,Nc1cnn(CC(=O)N2CCCCC2)c1,False
1674,Nc1cnn(CC(=O)Nc2ccc(F)cc2)c1,False
1136,OC(Cn1cncn1)(Cn1cncn1)c1ccc(F)cc1F,False
1722,Cc1cc(F)ccc1NC(=O)Cn1cncn1,False
219,NC(=O)Cn1cc(-c2ccc(F)cc2)cn1,False
227,CCN(CC)Cc1cccc(/C=C/c2nc3ccc(F)cc3c(=O)n2-c2ccccc2Cl)n1,False
228,N#CCCN(c1ncnc2sccc12)C1CC1,False
231,CCCCOc1ccc(C(=O)NCc2cc(C)on2)cc1,True
233,COc1ccc(Cc2ncnn2-c2ccc3c(c2)OCO3)c(OC)c1,False
780,Cn1c(-c2ccc(F)cc2)cnc1NC(=O)CCC(=O)N1CC(=O)Nc2ccccc21,False
847,COc1ccc(CNc2ncc(-c3ccc4c(c3)OCO4)n2C)c(OC)c1,False
1335,CN(C)CCN(Cc1ccccc1)C(=O)CCC(=O)Nc1ncc(-c2ccccc2)n1C,False
600,COc1cccc(CNc2ncc(-c3ccccc3)n2C)c1,False
314,Cn1c(-c2ccccc2)cnc1NCc1ccccc1,False
242,CC1(C)Cc2cc(NC(=O)c3cnn4cccnc34)c(N3CCN(CC(F)F)CC3)nc2O1,False
1779,CC1(C)Cc2cc(NC(=O)c3cnn4cccnc34)c(OCC3CC3)nc2O1,True
1344,Cc1nc(NCC(C)(C)c2ccccc2)n(C)n1,False
588,Cc1nc(NCc2ccc(F)c(Cl)c2)n(C)n1,False
246,Cc1nc(NCc2scnc2C)n(C)n1,False
255,CC(C)(C)n1ncc(OCc2ccc(OCCOCCO)nc2)c(Cl)c1=O,False
256,CC(=O)Nc1ccc(Oc2ncnc3scc(-c4ccccc4)c23)cc1,True
932,COc1ccc(-c2csc3ncnc(Oc4ccc(C)nc4)c23)cc1,True
262,Cc1cc(Nc2ccc3c(c2)oc(=O)n3C)nc(C2CC2)n1,True
264,CCc1ccc(NC(=O)C2CCN(c3ccc4nncn4n3)CC2)cc1,True
266,O=C(NCc1ccc(-n2cncn2)nc1)c1csc2c1CCCC2,True
2026,Cc1sc2ncnc(N3CCC(C(=O)Nc4ccccn4)CC3)c2c1C,True
267,Cc1sc2ncnc(OCC(=O)NC3CCCCC3)c2c1C,False
1880,Cc1cc(C(=O)NC2CCN(c3nc(-c4cccs4)nc4ccccc34)CC2)on1,True
1592,Cc1cc(C(=O)NC2CCN(c3ncnc4sc(C)c(C)c34)CC2)on1,True
1882,Cc1sc2ncnc(OCC(=O)Nc3ccc4c(c3)OCO4)c2c1C,True
274,O=C1CNC(=O)N1CCCN1CCc2sccc2C1,False
276,Cc1nc(CCN2C(=O)NC(C)(C)C2=O)cs1,False
278,c1ccc(OCc2cc(CC3(NCc4cnc5ccccc5c4)COC3)no2)cc1,False
282,CNc1ncc(-c2nc(C3(c4ccccc4)CC3)nn2C(C)(C)C)cn1,True
284,OC[C@@H](c1ccccc1)n1cc(CCc2ccccc2)nn1,False
287,CN(Cc1cnn(C)c1)c1ncnc2c1oc1ccccc12,False
1569,O=C(NCCCn1ccnc1)N1CC2(CCCC2)c2ccccc21,False
572,CS(=O)(=O)CCNC(=O)N1CC2(CCCC2)c2ccccc21,False
295,O=C(NCCCn1ccnc1)N1CCC12CCC2,False
297,COCCc1nc(-c2cnc(C3CC3)nc2)n(Cc2ccc(F)cc2)n1,False
300,COc1ccc(Br)c(-c2nnc(N)o2)c1,False
302,Cc1nn(C)c2nc(N3CCN(C)C[C@@H]3c3ccccc3)sc12,False
304,Cc1nc2ccccn2c1CC(=O)NCCCSc1ccccc1,False
307,CCOc1ccc(-c2ccccc2NC(=O)COC)cc1,False
1522,CCN(CC#N)C(=O)c1nn(-c2ccc(F)cc2)c2c1CCCC2,False
308,Cc1ccc(-n2nc(C(=O)N3CC(O)C3)c3c2CCCC3)cc1,False
1702,Cc1nnc(NC(=O)c2nn(-c3ccc(F)cc3)c3c2CCCC3)s1,True
310,Cc1ccc(-c2nc(C(=O)N3CCc4ccccc4C3)cs2)o1,False
315,Cc1ccc(-c2cc(NC(=O)CN3CCOCC3)on2)cc1,False
