,smiles,value
35936,Sc1nc(S)c2nc[nH]c2n1,0
781,Sc1nnc(S)c2[nH]cnc12,0
2521,CC(C)NS(=O)(=O)c1ncnc2[nH]cnc12,0
2854,c1nc(SSc2ncnc3[nH]cnc23)c2nc[nH]c2n1,0
6693,Sc1ncnc2c1ccc1[nH]cnc12,0
41,CCCCOB(OCCCC)OCCCC,0
42,CCCCCOB(OCCCCC)OCCCCC,0
300,CCCCCCOP(OCCCCCC)OCCCCCC,0
51,NC1(C(=O)O)CCCC1,0
2582,NC1(C(=O)N2CCCC2C(=O)O)CCCC1,0
4076,NC1(C(=O)O)CSSC1,0
53,CCOC(=S)SCCSC,0
9721,CCOC(=S)SSC(=S)OCC,0
9722,CCOC(=S)SSSC(=S)OCC,0
58,CCCCCOC(=S)S,0
288,CCCCOC(=S)SSC(=S)OCCCC,0
1284,CCCCCCCCCCCCOC(=N)N(C)C,0
9724,CCCCCOC(=S)SSSC(=S)OCCCCC,0
13095,CCCCCCCCCOC(=S)NC,0
13096,CCCCCCCCCCCCOC(=S)NC,0
13103,CCCCCCCCCCCOC(=S)NC(C)C,0
13106,C=CCNC(=S)OCCCCCCCCCC,0
64,CCC(C)(C(=O)O)C(=O)O,0
94,CCC(CC)(C(=O)O)C(=O)O,0
2200,CCC(CC)(CC(=O)O)CC(=O)O,0
65,CC(C)C(C(=O)O)C(=O)O,0
318,CC(CCC(C)C(=O)O)C(=O)O,0
66,CCOC(=O)C(=O)C1CCCCC1=O,0
10933,CN1C(=O)CC(CC(=O)C2CCCCC2=O)CC1=O,0
33072,O=C1CC(CC(=O)C2CCCCC2=O)CC(=O)N1,0
34993,CCOC(=O)C1CN(C2CC2)CCC1=O,0
40473,CCOC(=O)N1C2CCCC2C(=O)C2CCCC21,0
32084,COC(=O)C1=C(C)NC(CF)=C(C(=O)OC)C1c1cccc2c(=O)c3ccccc3oc12,0
105,CCCCCCC(O)CCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCCC(O)CCCCCC)OC(=O)CCCCCCCCCCC(O)CCCCCC,0
204,CCCCCCCCCCCCCCCCCC(=O)OCC(O)CO,0
1152,CCCCCCCCCCCC(=O)OCCNC(=O)C[n+]1ccccc1,0
2738,CCCCCCCCCCCCCCCCCC(=O)OCC(CO)OC(=O)CCCCCCCCCCCCCCCCC,0
9752,CCCCCCCCCCCCCCCC(=O)OCC(O)CO,0
19729,CCCCCCCCCCCCCC(=O)OCC(C[As](=O)(O)O)OC(=O)CCCCCCCCCCCCC,0
19730,CCCCCCCCCCCCCCCC(=O)OCC(C[As](=O)(O)O)OC(=O)CCCCCCCCCCCCCCC,0
19731,CCCCCCCCCCCCCCCCCC(=O)OCC(C[As](=O)(O)O)OC(=O)CCCCCCCCCCCCCCCCC,0
21674,CCCCCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCCC)COC(=O)CCCCCCCCCCCCCCC,0
24295,CCCCCCCCCCCC(=O)OCC(C[As](=O)(O)O)OC(=O)CCCCCCCCCCC,0
24296,CCCCCCCC(=O)OCC(C[As](=O)(O)O)OC(=O)CCCCCCC,0
40027,CCCCCCCCCCCC(=O)OCC(O)CO,0
72,CC(C)OC(=S)SSC(=S)OC(C)C,0
878,CC(C)OC(=S)SSC(=S)NCCNC(=S)SSC(=S)OC(C)C,0
6828,CCCCCCCCCCCCSSC(=S)OC(C)C,0
9723,CC(C)OC(=S)SSSC(=S)OC(C)C,0
2987,CCN(CC)C(=O)N1CCN(C)CC1.O=C(O)CC(O)(CC(=O)O)C(=O)O,0
17855,CCN(CC)C(=O)N1CCN(C=S)CC1,0
92,C1CCNCC1.S=C(S)N1CCCCC1,0
212,C1COCCN1.S=C(S)N1CCOCC1,0
570,S=C(S)N1CCNCC1,0
9906,S=C(SSC(=S)N1CCCCC1)N1CCCCC1,0
25510,S=C(S)N1CCCCC1.[NaH],0
679,CCCCCCC(CC)(C(=O)O)C(=O)O,0
1047,CCC(C)C(CC)(C(=O)O)C(=O)O,0
3272,CCC(F)(C(N)=O)C(=O)O,0
9853,CCCC#CCC(CC#CCCC)(C(=O)O)C(=O)O,0
3371,CN(C(=O)c1ccccc1S)c1ccccc1,1
29686,CCOC(=O)C(CCCC(C(=O)OCC)C(=O)OCC)C(=O)OCC,0
101,C=C(C)CS(=O)(=O)O,0
6556,CC(C)(C)C(=O)CS(=O)(=O)O,0
6662,CNCS(=O)(=O)O,0
22718,Oc1cccc2c1NC1=C(CCCC1=Cc1ccccc1)C2,0
1923,CCCCCC1OC1CC=CCCCCCCCC(=O)OCC(O)COC(=O)CCCCCCCC=CCC1OC1CCCCC,0
11305,CCCCCCCCCCCCCCCCCC(=O)OCC(COC1OC(CS(=O)(=O)O)C(O)C(O)C1O)OC(=O)CCCCCCCCCCCCCCCCC.[NaH],0
11837,CCCCCCCCCCCCCCCCCC(=O)OCC(COC1OC(COS(=O)(=O)O)C(O)C(O)C1O)OC(=O)CCCCCCCCCCCCCCCCC.[NaH],0
12236,CCCCCCC(C)CCCCCCCCCCC(=O)OCC(COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCCCCCC(C)CCCCCC,0
12237,CCCCCCCCC(C)CCCCCCCCC(=O)OCC(COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCCCC(C)CCCCCCCC,0
12238,CCCCCCCCCCC(C)CCCCCCC(=O)OCC(COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCC(C)CCCCCCCCCC,0
12239,CCCCCCCCCCCCCCCCCC(=O)OC(COC(=O)COCCOCCOCCOCCOCCOC)COP(=O)([O-])OCC[N+](C)(C)C,0
12241,CCCCCCCCCCCCCCCCCC(=O)OCC(CN(C)CCN(C)C)OC(=O)CCCCCCCCCCCCCCCCC,0
13322,CCCCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCN)OC(=O)CCCN.O=C(O)C(F)(F)F,0
13618,CCCCCCCCCCCCCCCC(=O)OC(CC(=O)O)C[N+](C)(C)C.[Cl-],0
17319,CCCCCCCCCCCC(=O)OC(COC(N)=O)COc1ccc(Cl)cc1,0
21671,CCCCCCCC(=O)OC(CBr)COC(=O)C(C)(C)C,0
21672,CCCCCCCC(=O)OCC(COC(=O)C(C)(C)C)OC(=O)Cc1ccccc1,0
21673,CCCCCCCC(=O)OC(COC(=O)Cc1ccccc1)COC(=O)C(C)(C)C,0
21985,CCCCCCCCCCCCCCCCCCSCC(COP(=O)(O)OP(=O)(O)O)OC(=O)CCCCCCCCCCCCCCC.[NaH],0
22265,CCCCCC=CCC=CCCCCCCCC(=O)OCC(COC1OC(CS(=O)(=O)O)C(O)C(O)C1O)OC(=O)CCCCCCCC=CCC=CCCCCC.[NaH],0
26648,CCCC(=O)OCC(COC(=O)CCC)OC(=O)CCC,0
30683,CCCCCCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)OCCNC(=O)CCC(=O)O)OC(=O)CCCCCCCCCCCCCCCCC,0
39296,CCCCCCCCCCCCCCCC(=O)OC(COC(C)=O)CO[PH](=O)O,0
110,Cc1cc(SCC(=O)c2ccccc2[N+](=O)[O-])cc(C)[o+]1,0
112,CCSC(SCC)C(O)C(O)C(O)C(O)C(O)C(O)CO,0
113,O=C(O)C(O)C(O)C(O)C(O)C(O)C(O)CO,0
2315,CCSC(CC(O)C(O)C(O)CO)SCC,0
1840,O=C(NNc1ccccc1)C(O)C(O)C(O)C(O)C(O)CO,0
2159,O=C(O)C(O)C(O)C(=O)O,0
124,CCOCCCCS(=O)(=O)O,0
4399,O=C(CBr)OCCCS(=O)(=O)O,0
119,O=S(=O)(O)CC(S(=O)(=O)O)S(=O)(=O)O,0
457,CCC(N)CS(=O)(=O)O,0
1596,CC(CO)CS(=O)(=O)O,0
1703,O=S(=O)(O)CC(O)CCl,0
4575,O=S(=O)(O)CC(O)CSSCC(O)CS(=O)(=O)O,0
6553,O=C(O)C(CS(=O)(=O)O)S(=O)(=O)O,0
9741,CSC(C)CS(=O)(=O)O,0
121,CCOC(=O)C(CCCCS(=O)(=O)O)C(=O)OCC,0
5028,CCCCCCCCCCCCS(=O)(=O)O.CCC[N+](C)(C)C,0
5981,CCCCCCCCCCCCCCCCC(C(=O)OC)S(=O)(=O)O,0
6754,CCCCCCCCCCCCCCCCCCCCC(C(=O)OCC)S(=O)(=O)O,0
283,CCCCCCCCCCCCCCC(C(=O)O)S(=O)(=O)O,0
303,CCCCCCCCCCCCCCCCC(C(=O)O)S(=O)(=O)O,0
1744,CCCCCCCCCCCCCCCCC(O)CS(=O)(=O)O,0
2309,CCCCCCCCCCCCCCCC(O)S(=O)(=O)O,0
3553,CCCCCCCCCCCC(=O)N(C)CCS(=O)(=O)O,0
4820,CCCCCCC(C)S(=O)(=O)O,0
6931,CCCC[Sn](CCCC)(CCCC)CS(=O)(=O)O,0
7691,CCCCCCCCCCCCCCCCNCCCS(=O)(=O)O,0
8870,CCCC[Sn](CCCC)(SCCS(=O)(=O)O)SCCS(=O)(=O)O.N=C(N)N,0
8873,CCCC[Sn](CCCC)(SCCS(=O)(=O)O)SCCS(=O)(=O)O,0
9798,CCCCCCCCCCCC(O)S(=O)(=O)O,0
18334,CCCCCCCCCCOCC(COCCOCC(COCCCCCCCCCC)OCCCS(=O)(=O)O)OCCCS(=O)(=O)O.[NaH],0
10401,O=S(=O)(O)CCCNC(CO)(CO)CO,0
127,O=C(O)CN(CCN(CC(=O)O)CC(=O)O)CC(=O)O,0
357,O=C(O)CN(CCN(CC(=O)O)CC(=O)O)CCN(CC(=O)O)CC(=O)O,0
776,CN(CCN(C)CC(=O)O)CC(=O)O,0
2052,O=C(O)CN(CC(=O)O)CC(O)CN(CC(=O)O)CC(=O)O,0
10609,O=C(O)CN(CCOCCOCCN(CC(=O)O)CC(=O)O)CC(=O)O,0
3780,O=C1c2ccccc2C(=O)N1OCCCCON1C(=O)c2ccccc2C1=O,0
4425,O=C1c2ccccc2C(=O)N1CSS(=O)(=O)O.c1ccncc1,0
13942,O=C1c2c(c3c4ccccc4n4c3c3c2c2ccccc2n3CC=CC4)C(=O)N1Cc1ccccc1,0
28834,O=C1CCCSC(=O)N1Cc1ccccc1,0
11855,O=C1C(=Cc2cc(O)c(O)c(O)c2)Oc2cc(O)cc(OC3OC(CO)C(O)C(O)C3O)c21,0
7632,CC(C)(CO)C(O)C(=O)NCCCO,0
9425,CC(C)(CO)NCC(O)CS(=O)(=O)O,0
808,O=c1cc(Cl)c(=O)n(-c2ccccc2)[nH]1,0
26343,NNc1c(Cl)c(=O)n(-c2ccccc2)[nH]c1=O,0
35905,O=C(O)c1cnccc1-c1cc(=O)[nH]n1-c1ccccc1,0
3559,CCN(CC)C(=S)SCCCS(=O)(=O)O,0
8872,CC[Sn](CC)(SCCS(=O)(=O)O)SCCS(=O)(=O)O,0
9110,CC(C)(C)c1noc2c1C(=O)c1ccccc1-2,0
9154,CC(C)(C)c1onc2c1C(=O)c1ccccc1-2,0
10273,Cc1oc(C)c2c1C(=O)N(C)C2=O,0
199,CCC(CS(=O)(=O)O)[N+](=O)[O-],0
10251,CCC=CCC=CCC=CCCCCCCCC(=O)OCC(O)CO,0
211,CCN(CC)C(=S)S[Se](SC(=S)N(CC)CC)(SC(=S)N(CC)CC)SC(=S)N(CC)CC,0
261,CCN(CC)C(=S)S,0
4346,CCN(CC)C(=S)S[Bi](SC(=S)N(CC)CC)SC(=S)N(CC)CC,0
9720,S=C(SSC(=S)N1CCOCC1)N1CCOCC1,0
242,O=S(=O)(O)C(Br)(Br)Br,0
372,CC(C)(O)S(=O)(=O)O,0
1058,O=S(=O)(O)C(I)(I)S(=O)(=O)O,0
252,CCCCC(CC)COS(=O)(=O)O,0
324,CCCCC(CC)CO[Si](OCC(CC)CCCC)(OCC(CC)CCCC)OCC(CC)CCCC,0
454,CC(=O)OCC[N+](C)(C)C.CCCCC(CC)COC(=O)CC(C(=O)OCC(CC)CCCC)S(=O)(=O)O,0
609,CCCCC(CC)CCC(CCC(CC)CCCC)S(=O)(=O)O,0
7210,O=C1CSC(=Nc2ccccc2)N1c1ncccn1,0
5397,CCCCCCCC1=NN(c2ccc(S(=O)(=O)O)cc2)C(=O)C1N=O,0
259,S=C(SSSSC(=S)N1CCCCC1)N1CCCCC1,0
3182,O=C(O)CSC(=S)N1CCCC1,0
11166,N=C(NC(=S)N1CCCCC1)N1CCCCC1,0
260,CC(C)S(=O)(=O)O,0
686,NC(S(=O)(=O)O)S(=O)(=O)O,0
765,O=S(=O)(O)C(O)C(O)S(=O)(=O)O,0
1003,CC(CO)S(=O)(=O)O,0
1677,CC(CS(C)(=O)=O)S(=O)(=O)O,0
2253,CC(C)C(O)S(=O)(=O)O,0
5892,COC(=O)C(C)S(=O)(=O)O,0
6596,CC(C)C(N)S(=O)(=O)O,0
6647,O=S(=O)(O)C(I)S(=O)(=O)O,0
6649,CC(C(C(=O)O)S(=O)(=O)O)C(C(=O)O)S(=O)(=O)O,0
9713,CC(N)S(=O)(=O)O,0
1076,OCCN(CC(O)C(O)CN(CCO)C(=S)S)C(=S)S,0
1077,CN(CC(O)C(O)CN(C)C(=S)S)C(=S)S,0
25507,CCCN(CCC)C(=S)S.[NaH],0
25508,CCCCN(CCCC)C(=S)S.[NaH],0
268,Cc1cc(O)cc(C)c1Cl,0
377,CCCCCCCCOC(=O)CC(C(=O)OCCCCCCCC)S(=O)(=O)O,0
378,CCCCCCCCCCCCCOC(=O)CC(C(=O)OCCCCCCCCCCCCC)S(=O)(=O)O,0
521,CCCCCCCCCCCC(C(=O)O)C(=O)O,0
2674,CCCCCCCCCCCCC(C(=O)O)C(=O)O,0
2675,CCCCCCCCCCCCCCC(C(=O)O)C(=O)O,0
2676,CCCCCCCCCCCCCCCCC(C(=O)O)C(=O)O,0
2677,CCCCCCCCCCCCCCCCCCC(C(=O)O)C(=O)O,0
9976,CCCCS(=O)(=O)CCC(N)C(=O)O,0
35464,CCCCCCCCC#CCCCCCCC(F)C(=O)O,0
35466,CCCCCCCCC=CCCCCCCC(F)C(=O)O,1
20964,O=C1C=C(c2ccc(O)cc2)C(O)Cc2ccc(OC3OC(CO)C(O)C(O)C3O)cc2O1.O=C1C=C(c2ccc(O)cc2)C(OC2OC(CO)C(O)C(O)C2O)Cc2ccc(O)cc2O1,0
877,CCCCOC(=S)SSC(=S)NCCNC(=S)SSC(=S)OCCCC,0
32919,CCCCOC(=O)CSSCC(=O)OCCCC,0
2994,O=C(O)CSc1ccc2c3c(cccc13)C(=O)c1ccccc1-2,0
290,CC[Sn](Cl)(CC)CC,0
917,CCCC[Sn](Cl)(CCCC)CCCC,0
7625,CC[Sn](Cl)(Cl)CC,0
1919,CCCC(NCCNC(CCC)C(=O)O)C(=O)O,0
2003,CC(NCCNC(C)C(=O)O)C(=O)O,0
2197,CC(CCC(=O)O)CCC(=O)O,0
9653,O=S(=O)(c1ccc(O)cc1)c1ccc(I)cc1,0
326,Cc1c(C(=O)O)c(O)cc2c1C(=O)c1c(O)c(OC3OC(CO)C(O)C(O)C3O)c(O)c(O)c1C2=O,1
336,CCCCOP(=S)(OCCCC)OCCCC,0
2494,CCCCOP(=O)(OCCCC)OP(=O)(OCCCC)OCCCC,0
5792,CCCCN(CCCC)P(=S)(OCC)OCC,0
338,CC(O)=C[PH](c1ccccc1)(c1ccccc1)c1ccccc1,0
340,OC(=C[PH](c1ccccc1)(c1ccccc1)c1ccccc1)c1ccccc1,0
4094,C=C=C[PH](c1ccccc1)(c1ccccc1)c1ccccc1,0
1269,CC(=O)OCC=C(C)C[PH](c1ccccc1)(c1ccccc1)c1ccccc1,0
3921,O=C(C[PH](c1ccccc1)(c1ccccc1)c1ccccc1)c1ccc(Br)cc1,0
4494,C=C(c1ccccc1)[PH](c1ccccc1)(c1ccccc1)c1ccccc1,0
4492,COC(CC[PH](c1ccccc1)(c1ccccc1)c1ccccc1)(C(=O)c1ccccc1)c1ccccc1,0
1327,O=C(O)CCCCCCCC(O)C(O)CCCCCCCC(=O)O,0
2818,N=C(N)NS(N)(=O)=O,0
5242,NN.O=S(=O)(O)O,0
359,OCCCN(CCO)CCN(CCCO)CCCO,0
1745,N#CCCN(CCO)CCO,0
371,CC(=O)C1C(=O)OC2C3C=CC(C3)C2C1=O,0
6666,O=C1C2C3C=CC(CC3)C2C(=O)C2C3C=CC(C3)C12,0
31746,CC(=O)C1C(=O)C(C(C)=O)C2C3C=CC(C3)C12,0
938,CC(C)(C)CS(=O)(=O)O,0
4081,CC(=O)CC(C)(C)S(=O)(=O)O,0
573,CCCCOC(=O)CC(C(=O)OCCCC)C(C(=O)OCCCC)P(=O)(OCCCC)OCCCC,0
12264,CCCCCCCCCCCCCCCCOC(=O)C(C(=O)OCCCCCCCCCCCCCCCC)[N+](C)(C)CCOC(C)=O.[Br-],0
10269,O=C([OH+][Pt-2]1([OH+]C(=O)c2ccc(N=Nc3cccc([N+](=O)[O-])c3)cc2O)NC2CCCCC2N1)c1ccc(N=Nc2cccc([N+](=O)[O-])c2)cc1O,0
396,O=C(O)C=CCCCCCCCCC(=O)O,0
631,O=C(O)C=CCCCCC(=O)O,0
5507,O=C(O)C=CSCCCC(=O)O,0
38757,NNC(=O)CCCCCCCC(=O)O,0
28507,CC(=O)C(C)(C)CCC(C)(C)C(C)=O,0
407,O=S(=O)(O)C(C(I)I)S(=O)(=O)O,0
31445,Cc1cc(N=C2C=C(O)C(=O)c3ccccc32)no1,0
31446,Cc1cnoc1N=C1C=C(O)C(=O)c2ccccc21,0
31447,Cc1oncc1N=C1C=C(O)C(=O)c2ccccc21,0
31448,Cc1noc(N=C2C=C(O)C(=O)c3ccccc32)c1C,0
411,Oc1ccc2c(c1)OCC1(O)Cc3cc(O)c(O)cc3C21,0
412,Oc1cc2c(cc1O)C1c3ccc(O)c(O)c3OCC1(O)C2,0
37239,Oc1ccc2c(c1)OCC(O)(c1ccccc1O)C2,0
422,Ic1nc(-c2ccccc2)[nH]c1I,0
35121,Oc1ccc(-c2nc(-c3ccccc3)c(-c3ccccc3)[nH]2)cc1,0
424,CCCC(C(=O)OCC(C)N1CCCC1(C)C)C1CCCC1,0
842,CCCC(C(=O)OCCN1CCCC12CCCCC2)C1CCCC1,0
425,O=C(OCCN1CCCC12CCCCC2)C(c1ccccc1)C1CCCC1,0
1038,O=C(OCCN1CCCC12CCCCC2)C(c1ccccc1)C1C=CCC1,0
26758,Cl.O=C(NCCCN1CCCCCC1)C(c1ccccc1)C1CCCCC1,0
27131,O=C(NCCCCCN1CCC2(CCCCC2)CC1)C(c1ccccc1)C1CCCCC1.O=C(O)C(=O)O,0
436,CCN(CC)CCCOP(=O)(OCCCN(CC)CC)OCCCN(CC)CC,0
1483,CCOP(=O)(OCC)OCCOCCOP(=O)(OCC)OCC,0
437,Oc1nnc(O)c2c1[nH]c(=S)n2-c1ccccc1,0
529,Oc1nnc(O)c2c1[nH]c(=S)n2Cc1ccccc1,0
9072,O=c1c(=O)c2cc(O)ccc12,0
10091,O=c1[nH]c2ccc(O)cc2o1,0
1082,O=C(O)CCCCSCCCCC(=O)O,0
2004,O=C(O)CNCCCCCCNCC(=O)O,0
3131,O=C(O)CCCO,0
3207,C=CC(CCCCCCCC(=O)O)S(=O)(=O)O,0
4118,O=C(O)CCCC(=O)CCCC(=O)O,0
8015,O=C(O)CSC(=S)CCCCCCCCCCC(=S)SCC(=O)O,0
12330,O=C(O)CCCCCCCC1SC1CCCCCCO,0
19723,Cl.O=C(O)CCNCCCNCCC(=O)O,0
19724,Cl.O=C(O)CCNCCCCNCCC(=O)O,0
19726,Cl.O=C(O)CCN(CCCN(CCC(=O)O)CCC(=O)O)CCC(=O)O,0
19727,Cl.O=C(O)CCN(CCCCN(CCC(=O)O)CCC(=O)O)CCC(=O)O,0
28596,O=C(O)CCCC#CCCCC(=O)O,0
28770,[N-]=[N+]=NCCCCCCCCCCCC(=O)O,0
33405,NNC(=O)c1ccc(-n2nnc(C(=O)NN)c2C(=O)NN)cc1,1
455,Oc1nnc(O)c2[nH]cnc12,0
1022,Nc1nnc(N)c2[nH]cnc12,0
1023,CSc1nnc(SC)c2[nH]cnc12,0
1192,Oc1cc2[nH]cnc2c(O)n1,0
2239,CSc1nnc(O)c2[nH]cnc12,0
9715,CCCC(N)S(=O)(=O)O,0
459,N#CC1(c2ccccc2)CCOCC1,0
886,CN1CCCC(C#N)(c2ccccc2)CC1,0
2203,N#CC1(c2ccccc2)CCNCC1,0
6373,N#CC1=C(N)CCC(C#N)(c2ccccc2)C1,0
9677,CCN1CCCC(C#N)(c2ccccc2)CC1,0
9679,C[N+]1(C)CCCC(C#N)(c2ccccc2)CC1,0
9704,C[N+]1(C)CCC(C#N)(c2ccccc2)CC1,0
9706,CN1CCCCC(C#N)(c2ccccc2)CC1,0
34989,N#CC1(c2ccccc2)CCN(C2(c3ccccc3)CCCCC2)CC1,0
467,C1=C(c2ccccc2)Nc2ccccc2N=C1c1ccccc1,0
479,CCCCCCCCCCCCCCCCCC(=O)O.CCN(CC)c1ccc2c(-c3ccccc3C(=O)O)c3ccc(N(CC)CC)cc3[o+]c2c1,0
8341,CNCCSS(=O)(=O)CCNC,1
5683,O=C(O)C1OC(Oc2ccc3oc4ccccc4c(=O)c3c2)C(O)C(O)C1O,0
7833,COc1cc2oc3ccccc3c(=O)c2cc1CSc1ccccc1N,0
13972,Cl.N=C(N)c1ccc2oc3ccc(C(=N)N)cc3c(=O)c2c1,0
9670,NC(CCSSCCC(N)C(=O)NCC(=O)O)C(=O)NCC(=O)O,0
501,CCOC(=O)COc1c(C)cc(SSc2cc(C)c(OCC(=O)OCC)c(C)c2)cc1C,0
3177,CC(C)c1oc2ccccc2c1C(=O)c1ccc(O)cc1,0
10337,CC1SC(=N)NN=C1c1c(O)c2ccccc2oc1=O,0
24024,CC(C)=CCCC(C)=CCCC(C)=CCc1c(O)c2ccccc2oc1=O,0
512,COc1cccc2c1cc([N+](=O)[O-])c1c(C(=O)O)cc3c(c12)OCO3,0
1225,C=CCCCCCCCCCC(C(=O)O)C(=O)O,0
2005,CCCC(NCCCCCCNC(CCC)C(=O)O)C(=O)O,0
3048,CCCCCCCCCCCCCCC=CC(CC(=O)O)C(=O)O,0
9850,CCCCC#CCC(C(=O)O)C(=O)O,0
12252,CCCCCCCCCCCCC(CCCCCCCCCCCC)OP(=O)(O)O,0
12253,CCCCCCCCCCCCCCCCCC(CCCCCCCCCCCCCCCCC)OP(=O)(O)O,0
528,O=c1ccc2nc3ccc(O)cc3oc-2c1,0
2322,S=c1[nH]c2c(S)nnc(S)c2n1Cc1ccccc1,1
3517,CCCCSc1nc2c(O)nnc(O)c2n1Cc1ccccc1,0
22906,N=c1[nH]c2c(O)nc(N)nc2n1Cc1ccccc1,0
540,CC(CNc1ccc(Cl)cc1)(CNc1ccc(Cl)cc1)[N+](=O)[O-],0
4314,CC(CCN)(CCN)[N+](=O)[O-],0
